ticker,date,open,high,low,close,volume,dividends
HGLG11.SA,2011-04-01 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,5559,0.0
HGLG11.SA,2011-04-04 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-05 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-06 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,274,0.0
HGLG11.SA,2011-04-07 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,203,0.0
HGLG11.SA,2011-04-08 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,203,0.0
HGLG11.SA,2011-04-11 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-12 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-13 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-14 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-15 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-18 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,407,0.0
HGLG11.SA,2011-04-19 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,1018,0.0
HGLG11.SA,2011-04-20 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,1955,0.0
HGLG11.SA,2011-04-25 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,509,0.0
HGLG11.SA,2011-04-26 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,6130,0.0
HGLG11.SA,2011-04-27 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,142,0.0
HGLG11.SA,2011-04-28 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-04-29 00:00:00-03:00,102.52326965332031,102.52326965332031,102.52326965332031,102.52326965332031,0,0.0
HGLG11.SA,2011-05-02 00:00:00-03:00,101.7376480102539,102.13046264648438,101.7376480102539,102.13046264648438,112,0.0
HGLG11.SA,2011-05-03 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-04 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-05 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-06 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,40,0.0
HGLG11.SA,2011-05-09 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-10 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-11 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-12 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,20,0.0
HGLG11.SA,2011-05-13 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,509,0.0
HGLG11.SA,2011-05-16 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-17 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,152,0.0
HGLG11.SA,2011-05-18 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-05-19 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,560,0.0
HGLG11.SA,2011-05-20 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,1109,0.0
HGLG11.SA,2011-05-23 00:00:00-03:00,102.12063598632812,102.12063598632812,102.12063598632812,102.12063598632812,30,0.0
HGLG11.SA,2011-05-24 00:00:00-03:00,102.12554931640625,102.13046264648438,102.12554931640625,102.13046264648438,967,0.0
HGLG11.SA,2011-05-25 00:00:00-03:00,102.2286605834961,102.2286605834961,102.13046264648438,102.17955780029297,2932,0.0
HGLG11.SA,2011-05-26 00:00:00-03:00,102.13046264648438,102.42506408691406,102.13046264648438,102.42506408691406,4470,0.0
HGLG11.SA,2011-05-27 00:00:00-03:00,102.42506408691406,102.42506408691406,102.42506408691406,102.42506408691406,0,0.0
HGLG11.SA,2011-05-30 00:00:00-03:00,102.42506408691406,102.42506408691406,102.42506408691406,102.42506408691406,274,0.0
HGLG11.SA,2011-05-31 00:00:00-03:00,102.42506408691406,102.42506408691406,102.42506408691406,102.42506408691406,132,0.0
HGLG11.SA,2011-06-01 00:00:00-03:00,102.62146759033203,102.62146759033203,102.62146759033203,102.62146759033203,458,0.0
HGLG11.SA,2011-06-02 00:00:00-03:00,102.62146759033203,102.62146759033203,102.62146759033203,102.62146759033203,10,0.0
HGLG11.SA,2011-06-03 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,40,0.0
HGLG11.SA,2011-06-06 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-06-07 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-06-08 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-06-09 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-06-10 00:00:00-03:00,102.13046264648438,102.13046264648438,102.13046264648438,102.13046264648438,0,0.0
HGLG11.SA,2011-06-13 00:00:00-03:00,102.62146759033203,102.71967315673828,102.62146759033203,102.71967315673828,1670,0.0
HGLG11.SA,2011-06-14 00:00:00-03:00,102.71967315673828,102.91607666015625,102.71967315673828,102.91607666015625,386,0.0
HGLG11.SA,2011-06-15 00:00:00-03:00,103.6034927368164,104.0945053100586,103.6034927368164,104.0945053100586,1771,0.0
HGLG11.SA,2011-06-16 00:00:00-03:00,104.0945053100586,104.0945053100586,104.0945053100586,104.0945053100586,0,0.0
HGLG11.SA,2011-06-17 00:00:00-03:00,104.0945053100586,104.0945053100586,104.0945053100586,104.0945053100586,40,0.0
HGLG11.SA,2011-06-20 00:00:00-03:00,105.07653045654297,105.07653045654297,105.07653045654297,105.07653045654297,672,0.0
HGLG11.SA,2011-06-21 00:00:00-03:00,104.58551788330078,104.58551788330078,104.58551788330078,104.58551788330078,1955,0.0
HGLG11.SA,2011-06-22 00:00:00-03:00,105.56754302978516,105.56754302978516,104.19271087646484,104.19271087646484,1262,0.0
HGLG11.SA,2011-06-24 00:00:00-03:00,104.19271087646484,104.19271087646484,104.19271087646484,104.19271087646484,0,0.0
HGLG11.SA,2011-06-27 00:00:00-03:00,105.56754302978516,105.56754302978516,105.56754302978516,105.56754302978516,722,0.0
HGLG11.SA,2011-06-28 00:00:00-03:00,105.56754302978516,105.56754302978516,105.56754302978516,105.56754302978516,0,0.0
HGLG11.SA,2011-06-29 00:00:00-03:00,105.56754302978516,105.56754302978516,105.56754302978516,105.56754302978516,0,0.0
HGLG11.SA,2011-06-30 00:00:00-03:00,106.05855560302734,106.05855560302734,104.38911437988281,104.38911437988281,488,0.0
HGLG11.SA,2011-07-01 00:00:00-03:00,104.38911437988281,104.38911437988281,104.38911437988281,104.38911437988281,0,0.0
HGLG11.SA,2011-07-04 00:00:00-03:00,104.38911437988281,104.38911437988281,104.38911437988281,104.38911437988281,0,0.0
HGLG11.SA,2011-07-05 00:00:00-03:00,104.38911437988281,104.38911437988281,104.38911437988281,104.38911437988281,0,0.0
HGLG11.SA,2011-07-06 00:00:00-03:00,104.38911437988281,104.38911437988281,104.38911437988281,104.38911437988281,0,0.0
HGLG11.SA,2011-07-07 00:00:00-03:00,104.38911437988281,104.38911437988281,104.38911437988281,104.38911437988281,0,0.0
HGLG11.SA,2011-07-08 00:00:00-03:00,106.05855560302734,106.05855560302734,106.05855560302734,106.05855560302734,142,0.0
HGLG11.SA,2011-07-11 00:00:00-03:00,106.05855560302734,106.05855560302734,106.05855560302734,106.05855560302734,142,0.0
HGLG11.SA,2011-07-12 00:00:00-03:00,106.05855560302734,106.05855560302734,106.05855560302734,106.05855560302734,295,0.0
HGLG11.SA,2011-07-13 00:00:00-03:00,106.54956817626953,106.54956817626953,106.54956817626953,106.54956817626953,1527,0.0
HGLG11.SA,2011-07-14 00:00:00-03:00,106.54956817626953,106.54956817626953,106.54956817626953,106.54956817626953,1384,0.0
HGLG11.SA,2011-07-15 00:00:00-03:00,104.58551788330078,107.04058074951172,104.58551788330078,107.04058074951172,2219,0.0
HGLG11.SA,2011-07-18 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-19 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,112,0.0
HGLG11.SA,2011-07-20 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-21 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,1283,0.0
HGLG11.SA,2011-07-22 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-25 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-26 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-27 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-28 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-07-29 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-08-01 00:00:00-03:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,0,0.0
HGLG11.SA,2011-08-02 00:00:00-03:00,108.02259826660156,108.02259826660156,107.13877868652344,107.13877868652344,2036,0.0
HGLG11.SA,2011-08-03 00:00:00-03:00,108.02259826660156,108.02259826660156,108.02259826660156,108.02259826660156,2942,0.0
HGLG11.SA,2011-08-04 00:00:00-03:00,107.5315933227539,107.5315933227539,107.5315933227539,107.5315933227539,61,0.0
HGLG11.SA,2011-08-05 00:00:00-03:00,107.5315933227539,107.5315933227539,107.5315933227539,107.5315933227539,0,0.0
HGLG11.SA,2011-08-08 00:00:00-03:00,107.92440032958984,107.92440032958984,107.92440032958984,107.92440032958984,50,0.0
HGLG11.SA,2011-08-09 00:00:00-03:00,107.92440032958984,107.92440032958984,107.92440032958984,107.92440032958984,0,0.0
HGLG11.SA,2011-08-10 00:00:00-03:00,107.92440032958984,107.92440032958984,107.92440032958984,107.92440032958984,0,0.0
HGLG11.SA,2011-08-11 00:00:00-03:00,107.92440032958984,107.92440032958984,107.92440032958984,107.92440032958984,0,0.0
HGLG11.SA,2011-08-12 00:00:00-03:00,108.51361083984375,109.98664855957031,108.51361083984375,109.98664855957031,193,0.0
HGLG11.SA,2011-08-15 00:00:00-03:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,0,0.0
HGLG11.SA,2011-08-16 00:00:00-03:00,109.00462341308594,109.00462341308594,109.00462341308594,109.00462341308594,305,0.0
HGLG11.SA,2011-08-17 00:00:00-03:00,109.00462341308594,109.00462341308594,109.00462341308594,109.00462341308594,0,0.0
HGLG11.SA,2011-08-18 00:00:00-03:00,109.00462341308594,109.00462341308594,109.00462341308594,109.00462341308594,0,0.0
HGLG11.SA,2011-08-19 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,50,0.0
HGLG11.SA,2011-08-22 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,0,0.0
HGLG11.SA,2011-08-23 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,0,0.0
HGLG11.SA,2011-08-24 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,1262,0.0
HGLG11.SA,2011-08-25 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,0,0.0
HGLG11.SA,2011-08-26 00:00:00-03:00,114.89676666259766,114.89676666259766,112.9327163696289,112.9327163696289,112,0.0
HGLG11.SA,2011-08-29 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,0,0.0
HGLG11.SA,2011-08-30 00:00:00-03:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,0,0.0
HGLG11.SA,2011-08-31 00:00:00-03:00,115.87879180908203,115.87879180908203,115.87879180908203,115.87879180908203,101,0.0
HGLG11.SA,2011-09-01 00:00:00-03:00,115.87879180908203,115.87879180908203,115.87879180908203,115.87879180908203,50,0.0
HGLG11.SA,2011-09-02 00:00:00-03:00,115.87879180908203,115.87879180908203,115.87879180908203,115.87879180908203,81,0.0
HGLG11.SA,2011-09-05 00:00:00-03:00,114.9949722290039,114.9949722290039,114.89676666259766,114.89676666259766,906,0.0
HGLG11.SA,2011-09-06 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-08 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-09 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-12 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-13 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,936,0.0
HGLG11.SA,2011-09-14 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-15 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-16 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-19 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-20 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-21 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-22 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-23 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-26 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-27 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-28 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-29 00:00:00-03:00,114.89676666259766,114.89676666259766,114.89676666259766,114.89676666259766,0,0.0
HGLG11.SA,2011-09-30 00:00:00-03:00,110.47864532470703,110.47864532470703,110.47864532470703,110.47864532470703,132,0.0
HGLG11.SA,2011-10-03 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,1018,0.0
HGLG11.SA,2011-10-04 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-05 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-06 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-07 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-10 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-11 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-13 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-14 00:00:00-03:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-17 00:00:00-02:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-18 00:00:00-02:00,110.57586669921875,110.57586669921875,110.57586669921875,110.57586669921875,0,0.0
HGLG11.SA,2011-10-19 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,81,0.0
HGLG11.SA,2011-10-20 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,81,0.0
HGLG11.SA,2011-10-21 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,0,0.0
HGLG11.SA,2011-10-24 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,0,0.0
HGLG11.SA,2011-10-25 00:00:00-02:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,1028,0.0
HGLG11.SA,2011-10-26 00:00:00-02:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,173,0.0
HGLG11.SA,2011-10-27 00:00:00-02:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,213,0.0
HGLG11.SA,2011-10-28 00:00:00-02:00,107.04058074951172,107.04058074951172,106.05855560302734,106.05855560302734,1181,0.0
HGLG11.SA,2011-10-31 00:00:00-02:00,106.05855560302734,106.05855560302734,106.05855560302734,106.05855560302734,1069,0.0
HGLG11.SA,2011-11-01 00:00:00-02:00,114.89578247070312,114.89578247070312,106.05855560302734,106.05855560302734,1079,0.0
HGLG11.SA,2011-11-03 00:00:00-02:00,106.05855560302734,106.05855560302734,106.05855560302734,106.05855560302734,1965,0.0
HGLG11.SA,2011-11-04 00:00:00-02:00,107.04058074951172,107.04058074951172,107.04058074951172,107.04058074951172,509,0.0
HGLG11.SA,2011-11-07 00:00:00-02:00,108.02456665039062,114.89578247070312,108.02456665039062,114.89578247070312,529,0.0
HGLG11.SA,2011-11-08 00:00:00-02:00,114.89578247070312,114.89578247070312,114.89578247070312,114.89578247070312,0,0.0
HGLG11.SA,2011-11-09 00:00:00-02:00,113.91474151611328,113.91474151611328,112.9327163696289,113.91474151611328,437,0.0
HGLG11.SA,2011-11-10 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,0,0.0
HGLG11.SA,2011-11-11 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,20,0.0
HGLG11.SA,2011-11-14 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,0,0.0
HGLG11.SA,2011-11-16 00:00:00-02:00,112.9327163696289,112.9327163696289,112.9327163696289,112.9327163696289,112,0.0
HGLG11.SA,2011-11-17 00:00:00-02:00,112.9327163696289,112.9327163696289,106.07328796386719,109.00462341308594,142,0.0
HGLG11.SA,2011-11-18 00:00:00-02:00,109.00462341308594,109.00462341308594,109.00462341308594,109.00462341308594,407,0.0
HGLG11.SA,2011-11-21 00:00:00-02:00,109.00462341308594,109.00462341308594,108.02259826660156,108.02259826660156,285,0.0
HGLG11.SA,2011-11-22 00:00:00-02:00,108.02259826660156,108.02259826660156,108.02259826660156,108.02259826660156,213,0.0
HGLG11.SA,2011-11-23 00:00:00-02:00,107.62979125976562,108.02259826660156,107.04058074951172,108.02259826660156,1822,0.0
HGLG11.SA,2011-11-24 00:00:00-02:00,108.02259826660156,108.02259826660156,108.02259826660156,108.02259826660156,193,0.0
HGLG11.SA,2011-11-25 00:00:00-02:00,108.02259826660156,108.02259826660156,108.02259826660156,108.02259826660156,274,0.0
HGLG11.SA,2011-11-28 00:00:00-02:00,109.00462341308594,109.00462341308594,109.00462341308594,109.00462341308594,1272,0.0
HGLG11.SA,2011-11-29 00:00:00-02:00,109.00462341308594,109.00462341308594,108.51361083984375,108.51361083984375,346,0.0
HGLG11.SA,2011-11-30 00:00:00-02:00,109.00462341308594,109.00462341308594,109.00462341308594,109.00462341308594,661,0.0
HGLG11.SA,2011-12-01 00:00:00-02:00,108.02259826660156,108.51361083984375,108.02259826660156,108.0235824584961,509,0.0
HGLG11.SA,2011-12-02 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,61,0.0
HGLG11.SA,2011-12-05 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,142,0.0
HGLG11.SA,2011-12-06 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,0,0.0
HGLG11.SA,2011-12-07 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,142,0.0
HGLG11.SA,2011-12-08 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,0,0.0
HGLG11.SA,2011-12-09 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,346,0.0
HGLG11.SA,2011-12-12 00:00:00-02:00,109.98664855957031,109.98664855957031,109.98664855957031,109.98664855957031,0,0.0
HGLG11.SA,2011-12-13 00:00:00-02:00,110.08485412597656,110.08485412597656,110.08485412597656,110.08485412597656,2586,0.0
HGLG11.SA,2011-12-14 00:00:00-02:00,110.08485412597656,110.08485412597656,110.08485412597656,110.08485412597656,0,0.0
HGLG11.SA,2011-12-15 00:00:00-02:00,110.4776611328125,110.4776611328125,110.4776611328125,110.4776611328125,183,0.0
HGLG11.SA,2011-12-16 00:00:00-02:00,110.4776611328125,110.4776611328125,109.49563598632812,109.49563598632812,101,0.0
HGLG11.SA,2011-12-19 00:00:00-02:00,109.49563598632812,109.49563598632812,109.49563598632812,109.49563598632812,0,0.0
HGLG11.SA,2011-12-20 00:00:00-02:00,110.4776611328125,110.96867370605469,110.4776611328125,110.96867370605469,81,0.0
HGLG11.SA,2011-12-21 00:00:00-02:00,110.96867370605469,110.96867370605469,109.98664855957031,109.98664855957031,173,0.0
HGLG11.SA,2011-12-22 00:00:00-02:00,110.96867370605469,110.96867370605469,110.77227020263672,110.77227020263672,173,0.0
HGLG11.SA,2011-12-23 00:00:00-02:00,110.77227020263672,110.77227020263672,110.77227020263672,110.77227020263672,0,0.0
HGLG11.SA,2011-12-26 00:00:00-02:00,110.4776611328125,110.4776611328125,110.4776611328125,110.4776611328125,81,0.0
HGLG11.SA,2011-12-27 00:00:00-02:00,110.4776611328125,114.89578247070312,110.4776611328125,114.89578247070312,254,0.0
HGLG11.SA,2011-12-28 00:00:00-02:00,114.89578247070312,114.89578247070312,114.89578247070312,114.89578247070312,0,0.0
HGLG11.SA,2011-12-29 00:00:00-02:00,114.89578247070312,114.89578247070312,114.89578247070312,114.89578247070312,0,0.0
HGLG11.SA,2012-01-02 00:00:00-02:00,114.89578247070312,114.89578247070312,114.89578247070312,114.89578247070312,0,0.0
HGLG11.SA,2012-01-03 00:00:00-02:00,114.89578247070312,114.89578247070312,114.89578247070312,114.89578247070312,0,0.0
HGLG11.SA,2012-01-04 00:00:00-02:00,114.89578247070312,114.89578247070312,114.89578247070312,114.89578247070312,0,0.0
HGLG11.SA,2012-01-05 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,509,0.0
HGLG11.SA,2012-01-06 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,0,0.0
HGLG11.SA,2012-01-09 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,0,0.0
HGLG11.SA,2012-01-10 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,173,0.0
HGLG11.SA,2012-01-11 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,30,0.0
HGLG11.SA,2012-01-12 00:00:00-02:00,113.91474151611328,113.91474151611328,113.91474151611328,113.91474151611328,2820,0.0
